"Annie Q","Francesca Eastwood","Pierson Fode","Annie Wang",NULL,NULL,"1559 Underwood Avenue between Lane and Keith","Fire Horse Film Productions LLC",2015,"Cardinal X","Annie Wang"
"Annie Q","Francesca Eastwood","Pierson Fode","Annie Wang",NULL,NULL,"1465 Revere Avenue between Keith and Jennings","Fire Horse Film Productions LLC",2015,"Cardinal X","Annie Wang"
"Annie Q","Francesca Eastwood","Pierson Fode","Annie Wang",NULL,NULL,"1601 Lane St.","Fire Horse Film Productions LLC",2015,"Cardinal X","Annie Wang"
"Annie Q","Francesca Eastwood","Pierson Fode","Annie Wang",NULL,NULL,"420 Mason St.","Fire Horse Film Productions LLC",2015,"Cardinal X","Annie Wang"
"Annie Q","Francesca Eastwood","Pierson Fode","Annie Wang",NULL,NULL,"119 Utah","Fire Horse Film Productions LLC",2015,"Cardinal X","Annie Wang"
"Annie Q","Francesca Eastwood","Pierson Fode","Annie Wang",NULL,NULL,"100 Alemany Blvd.","Fire Horse Film Productions LLC",2015,"Cardinal X","Annie Wang"
"Michael J. Fox","Sean Penn",NULL,"Brian DePalma","Columbia Pictures","The two land plots that comprise the Park were used as a Jewish cemetery until 1894 when San Francisco prohibited all burials within city limits. The graves were moved to Colma\, CA.","Mission Dolores Park (Mission District) via J-Church MUNI Train","Columbia Pictures Corporation",1989,"Casualties of War","Daniel Lang"
"Gene Hackman","Mary Elizabeth Mastrantonio",NULL,"Michael Apted","Twentieth Century Fox Film Corp.","Mission Dolores' official name is Mission San Francisco de Assis. It is the oldest building in San Francisco\, built in 1791\, and has survived two major earthquakes.","Mission Dolores (3321 16th Street\, Mission District)","Interscope Communications",1991,"Class Action","Carolyn Shelby"
"Gene Hackman","Mary Elizabeth Mastrantonio",NULL,"Michael Apted","Twentieth Century Fox Film Corp.","The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954\, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.","City Hall","Interscope Communications",1991,"Class Action","Carolyn Shelby"
"Gene Hackman","Mary Elizabeth Mastrantonio",NULL,"Michael Apted","Twentieth Century Fox Film Corp.",NULL,"Bix Restaurant (56 Gold Street)","Interscope Communications",1991,"Class Action","Carolyn Shelby"
"Sara Lewinstein","David Mandell",NULL,"Rob Epstein","Direct Cinema Limited","From 1910-1920 the Castro was called \"Little Scandinavia\" because of its high concentration of residents of Scandinavian ancestry.","The Castro","Home Box Office (HBO)",1989,"Common Threads: Stories From the Quilt","Jeffrey Friedman"
"Sigourney Weaver","Holly Hunter",NULL,"Jon Amiel","Warner Bros. Pictures","An artificial island\, Treasure Island was created for the 1939 Golden Gate International Exposition\, and is named after the novel by Robert Louis Stevenson\, a one-time San Francisco resident.","Treasure Island","Regency Enterprises",1995,"Copycat","Ann Biderman"
"Sigourney Weaver","Holly Hunter",NULL,"Jon Amiel","Warner Bros. Pictures",NULL,"Sound Factory (1st and Harrison Streets)","Regency Enterprises",1995,"Copycat","Ann Biderman"
"Sigourney Weaver","Holly Hunter",NULL,"Jon Amiel","Warner Bros. Pictures",NULL,"Java House (Pier 40\, Embarcadero)","Regency Enterprises",1995,"Copycat","Ann Biderman"
"Sigourney Weaver","Holly Hunter",NULL,"Jon Amiel","Warner Bros. Pictures","The park was originally a rock quarry and served as a campground for many survivors of the 1906 earthquake. The site was converted to a park in 1910.","Alta Plaza Park","Regency Enterprises",1995,"Copycat","Ann Biderman"
"Sigourney Weaver","Holly Hunter",NULL,"Jon Amiel","Warner Bros. Pictures",NULL,"82 & 67 Rico Way (Marina District)","Regency Enterprises",1995,"Copycat","Ann Biderman"
"Gary Oldman","Keri Russell","Andy Serkis","Matt Reeves","Twentieth Century Fox",NULL,"University Club","Fox Louisiana Productions\, LLC",2014,"Dawn of the Planet of the Apes","Rick Jaffa"
"Gary Oldman","Keri Russell","Andy Serkis","Matt Reeves","Twentieth Century Fox",NULL,"Filbert St. from Hyde to Leavenworth","Fox Louisiana Productions\, LLC",2014,"Dawn of the Planet of the Apes","Rick Jaffa"
"Gary Oldman","Keri Russell","Andy Serkis","Matt Reeves","Twentieth Century Fox",NULL,"California St from Mason to Kearny","Fox Louisiana Productions\, LLC",2014,"Dawn of the Planet of the Apes","Rick Jaffa"
"Gary Oldman","Keri Russell","Andy Serkis","Matt Reeves","Twentieth Century Fox",NULL,"City Hall","Fox Louisiana Productions\, LLC",2014,"Dawn of the Planet of the Apes","Rick Jaffa"
"Gary Oldman","Keri Russell","Andy Serkis","Matt Reeves","Twentieth Century Fox",NULL,"Alioto Park","Fox Louisiana Productions\, LLC",2014,"Dawn of the Planet of the Apes","Rick Jaffa"
"Gary Oldman","Keri Russell","Andy Serkis","Matt Reeves","Twentieth Century Fox",NULL,"California & Powell ","Fox Louisiana Productions\, LLC",2014,"Dawn of the Planet of the Apes","Rick Jaffa"
"Gary Oldman","Keri Russell","Andy Serkis","Matt Reeves","Twentieth Century Fox",NULL,"Columbus & Pacific Ave","Fox Louisiana Productions\, LLC",2014,"Dawn of the Planet of the Apes","Rick Jaffa"
"Eddie Murphy","Ossie Davis",NULL,"Betty Thomas","Twentieth Century Fox Film Cooperation",NULL,"Webster Street","Twentieth Century Fox Film Cooperation",1998,"Doctor Dolittle","Nat Mauldin"
"Eddie Murphy","Ossie Davis",NULL,"Betty Thomas","Twentieth Century Fox Film Cooperation",NULL,"Telegraph Hill Blvd (Telegraph Hill)","Twentieth Century Fox Film Cooperation",1998,"Doctor Dolittle","Nat Mauldin"
"Macaulay Culkin","Ted Danson",NULL,"Howard Dutch","Metro-Goldwyn-Mayer (MGM)",NULL,"California & Grant Streets","Metro-Goldwyn-Mayer (MGM)",1994,"Getting Even with Dad","Tom S. Parker"
"Eddie Murphy","Ossie Davis",NULL,"Betty Thomas","Twentieth Century Fox Film Cooperation",NULL,"Larkin & Hyde Streets","Twentieth Century Fox Film Cooperation",1998,"Doctor Dolittle","Nat Mauldin"
"Eddie Murphy","Ossie Davis",NULL,"Betty Thomas","Twentieth Century Fox Film Cooperation","Every hour and half-hour\, the clock bell atop the Ferry Building chimes portions of the Westminster Quarters.","Gabbiano's Restaurant (Ferry Building)","Twentieth Century Fox Film Cooperation",1998,"Doctor Dolittle","Nat Mauldin"
"Eddie Murphy","Ossie Davis",NULL,"Betty Thomas","Twentieth Century Fox Film Cooperation","The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit\, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle\, it was not designed this way.","Coit Tower","Twentieth Century Fox Film Cooperation",1998,"Doctor Dolittle","Nat Mauldin"
"Eddie Murphy","Ossie Davis",NULL,"Betty Thomas","Twentieth Century Fox Film Cooperation",NULL,"2107 Union Street","Twentieth Century Fox Film Cooperation",1998,"Doctor Dolittle","Nat Mauldin"
"Eddie Murphy","Ossie Davis",NULL,"Betty Thomas","Twentieth Century Fox Film Cooperation",NULL,"2100 Green Street","Twentieth Century Fox Film Cooperation",1998,"Doctor Dolittle","Nat Mauldin"
"John Livingston","Sabrina Lloyd",NULL,"Mark Decena","Sundance Channel Home Entertainment",NULL,"South Park (Between 2nd and 3rd Streets\, Brannan and Bryant Streets)","Kontent Films",2003,"Dopamine","Mark Decena & Timothy Breitbach"
"John Livingston","Sabrina Lloyd",NULL,"Mark Decena","Sundance Channel Home Entertainment","Built in 1853\, Fort Point is the only West Coast fort built by the Union Army. Though the Confederate army planned to attack San Francisco\, the commanding Confederate general learned that the war had ended while end route to SF.","Fort Point (Presidio\, Golden Gate National Recreation Area)","Kontent Films",2003,"Dopamine","Mark Decena & Timothy Breitbach"
"Eddie Murphy","Kristen Wilson",NULL,"Steve Carr","Twentieth Century Fox Film Corp.","In 1776\, Spain made the Presidio a fortified area. The area was then given to Mexico\, but then given to the US in 1848. The 1994 demilitarization of the area in 1994 marked the end of its 219 years of military use. ","Building 924\, Presidio (Golden Gate National Recreation Area)","Twentieth Century Fox Film Corp.",2001,"Dr. Dolittle 2","Larry Levin"
"Paul Newman","John Cusack",NULL,"Roland Joffe","Paramount Pictures","The 6 Victorian homes across from Alamo Square Park are among the few Victorians to survive the Great Fire.","Postcard Row (Alamo Square\, Hayes Valley)","Paramount Pictures",1989,"Fat Man and Little Boy","Roland Joffe"
"Macaulay Culkin","Ted Danson",NULL,"Howard Deutch","Metro-Goldwyn-Mayer (MGM)",NULL,"War Memorial Building (401 Van Ness Avenue)","Metro-Goldwyn-Mayer (MGM)",1994,"Getting Even with Dad","Tom S. Parker"
"Richard Gere","Kim Basinger",NULL,"Phil Joanou","Warner Bros. Pictures","The hotel was originally supposed to be named the Crocker Hotel\, after Charles Founder the railroad magnate who founded it. However\, the hotel took the name the St. Francis after one of the earliest Gold Rush hotels. ","Westin St. Francis Hotel (335 Powell Street\, Union Square)","Warner Bros. Pictures",1992,"Final Analysis","Robert Berger"
"Richard Gere","Kim Basinger",NULL,"Phil Joanou","Warner Bros. Pictures","In 1776\, Spain made the Presidio a fortified area. The area was then given to Mexico\, but then given to the US in 1848. The 1994 demilitarization of the area in 1994 marked the end of its 219 years of military use. ","Presidio\, Golden Gate National Recreation Area","Warner Bros. Pictures",1992,"Final Analysis","Robert Berger"
"Richard Gere","Kim Basinger",NULL,"Phil Joanou","Warner Bros. Pictures","The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954\, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.","City Hall","Warner Bros. Pictures",1992,"Final Analysis","Robert Berger"
"Richard Gere","Kim Basinger",NULL,"Phil Joanou","Warner Bros. Pictures",NULL,"Bix Restaurant (56 Gold Street)","Warner Bros. Pictures",1992,"Final Analysis","Robert Berger"
"Robin Williams","Marcia Gay Harden",NULL,"Les Mayfield","Buena Vista Pictures","An artificial island\, Treasure Island was created for the 1939 Golden Gate International Exposition\, and is named after the novel by Robert Louis Stevenson\, a one-time San Francisco resident.","Treasure Island","Walt Disney Pictures",1997,"Flubber","Samuel W. Taylor"
"Tom Hanks","Robin Wright",NULL,"Robert Zemeckis","Paramount Pictures","The original Palace was built for the 1915 Panama-Pacific Exposition\, and completely destroyed in 1964. It was rebuilt in 1965.","Palace of Fine Arts (3301 Lyon Street)","Paramount Pictures",1994,"Forrest Gump","Eric Roth"
"Josh Hartnett","Shaynnyn Sossamon",NULL,"Michael Lehmann","Miramax Films","Established in 1867\, Buena Vista Park is the oldest official park in San Francisco.","The Walden House\, Buena Vista Park","Miramax Films",2002,"40 Days and 40 Nights","Robert Perez"
"Josh Hartnett","Shaynnyn Sossamon",NULL,"Michael Lehmann","Miramax Films","Francis Ford Coppola allegedly wrote large portions of \"The Godfather\" trilogy in Café Trieste.","Café Trieste (609 Vallejo)","Miramax Films",2002,"40 Days and 40 Nights","Robert Perez"
"Brendan Fraser","Leslie Mann",NULL,"Sam Weisman","Buena Vista Pictures",NULL,"755 Vallejo Street","Walt Disney Pictures",1997,"George of the Jungle","Jay Ward"
"Brendan Fraser","Leslie Mann",NULL,"Sam Weisman","Buena Vista Pictures",NULL,"The Tamalpais Building (1201 Greenwich Street at Hyde)","Walt Disney Pictures",1997,"George of the Jungle","Jay Ward"
"Brendan Fraser","Leslie Mann",NULL,"Sam Weisman","Buena Vista Pictures","The City of Paris department store previously occupied the space that now houses Neiman Marcus. City of Paris' original rotunda and glass dome were incorporated into Neiman Marcus' design.","Neiman Marcus (150 Stockton Street\, Union Square)","Walt Disney Pictures",1997,"George of the Jungle","Jay Ward"
"Brendan Fraser","Leslie Mann",NULL,"Sam Weisman","Buena Vista Pictures","Called \"Stanhope Bank\" in the film.","First Bank (550 Montgomery Street at Commercial)","Walt Disney Pictures",1997,"George of the Jungle","Jay Ward"
"Brendan Fraser","Leslie Mann",NULL,"Sam Weisman","Buena Vista Pictures","Before opening in 1936\, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli\, who later became Pope Pius XII. ","Bay Bridge","Walt Disney Pictures",1997,"George of the Jungle","Jay Ward"
"Macaulay Culkin","Ted Danson",NULL,"Howard Deutch","Metro-Goldwyn-Mayer (MGM)","Built in 1939\, the Terminal linked San Francisco\, the East Bay\, and Sacramento by rail for the first time.","Transbay Terminal (Mission Street at 1st Street)","Metro-Goldwyn-Mayer (MGM)",1994,"Getting Even with Dad","Tom S. Parker"
"Macaulay Culkin","Ted Danson",NULL,"Howard Deutch","Metro-Goldwyn-Mayer (MGM)","Though Marilyn Monroe and Joe DiMaggio were not allowed to be married at the Church (DiMaggio had married his first wife at the Church but was divorced)\, the couple returned to the steps of the Church for photos\, following their City Hall nuptials.","St. Peter & Paul's Church (666 Filbert Street\, Washington Square)","Metro-Goldwyn-Mayer (MGM)",1994,"Getting Even with Dad","Tom S. Parker"
"Macaulay Culkin","Ted Danson",NULL,"Howard Deutch","Metro-Goldwyn-Mayer (MGM)","The City of Paris department store previously occupied the space that now houses Neiman Marcus. City of Paris' original rotunda and glass dome were incorporated into Neiman Marcus' design.","Neiman Marcus (150 Stockton Street\, Union Square)","Metro-Goldwyn-Mayer (MGM)",1994,"Getting Even with Dad","Tom S. Parker"
"Macaulay Culkin","Ted Danson",NULL,"Howard Deutch","Metro-Goldwyn-Mayer (MGM)",NULL,"Mason Street at Jackson","Metro-Goldwyn-Mayer (MGM)",1994,"Getting Even with Dad","Tom S. Parker"
"John Wynn",NULL,NULL,"Jon Poznanter",NULL,NULL,"Sacramento & Washington Streets","Trismegistus Productions",2010,"God is a Communist?* (show me heart universe)","Jon Poznanter"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Kearney & Pine St.","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"California & Davis St","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Pine St. & Davis St","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Sacramento & Front St.","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Broadway & Sansome","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Broadway & Columbus","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Post & Jones St.","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Stockton & Clay St","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Bush & Kearny","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Mission & Fremont St","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Eddy & Taylor St.","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Pier 7 (The Embarcadero)","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Pier 1","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Embarcadero & Washington","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Mission & Beal","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"Aaron Taylor-Johnson","Elizabeth Olsen","Bryan Cranston","Gareth Edwards","Warner Bros. Pictures",NULL,"Potrero &San Bruno","Nautilus Productions\, LLC",2014,"Godzilla","Max Borenstein"
"James Franco","Emma Roberts","Zachary Quinto","Justin Kelly",NULL,NULL,"Sanchez/Cumberland steps and sidewalks","That’s Hollywood",2015,"I Am Michael","Justin Kelly"
"Jorgen Leth",NULL,NULL,"Tomas Gislason","Electric Parc","Opened in 1914\, the Stockton Tunnel was built to provide North Beach residents access to the thriving downtown area.","Stockton Tunnel (Stockton Street at Sutter Street)","Universal Pictures",1993,"Heart and Souls","Tomas Gislason"
"Jorgen Leth",NULL,NULL,"Tomas Gislason","Electric Parc",NULL,"2810 Pacific Avenue","Universal Pictures",1993,"Heart and Souls","Tomas Gislason"
"Jorgen Leth",NULL,NULL,"Tomas Gislason","Electric Parc","The Conservatory\, unveiled in 1879\, is the oldest public conservatory in the Western Hemisphere.","Conservatory of Flowers (Golden Gate Park)","Universal Pictures",1993,"Heart and Souls","Tomas Gislason"
"Matt Damon","Cecile De France",NULL,"Clint Eastwood","Warner Bros. Pictures",NULL,"Hobart Building (582 Market Street)","GT Films",2010,"Hereafter","Peter Morgan"
